,R,n_sites,from_sec,to_sec,type,transport_per_sec_per_particle,transport_per_sec_per_particle_sem,total_sim_time_sec
4764,75,8,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.02702003050615827
8692,24,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.8636609750906235
7126,29,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.4895405527011368
12884,35,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.28000031612599235
1098,42,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.1611901819869597
306,49,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.10200011516018294
8472,57,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.0598000675154798
8842,66,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.03927004433667043
8430,75,12,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.02520002845133932
8222,24,16,2.5e-05,3.0000000000000004e-05,inert,1.1637095272772346,1.1637095272772346,0.8593209701906706
1842,29,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.4920005554785294
6798,35,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.28000031612599235
14158,42,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.16200018290146698
11256,49,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.10200011516018294
13908,57,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.06175006971707154
15076,66,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.03927004433667043
6542,75,16,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.024500027661024337
14152,49,24,2.5e-05,3.0000000000000004e-05,inert,0.0,0.0,0.10200011516018294
2587,15,0,2.5e-05,3.0000000000000004e-05,kap,138.28797022526166,6.331771192487153,3.4493238943561004
7091,17,0,2.5e-05,3.0000000000000004e-05,kap,57.149992626492484,5.071241797020097,2.222222508933939
15645,20,0,2.5e-05,3.0000000000000004e-05,kap,15.053746444858305,3.2849967893445498,1.395001574984855
10123,24,0,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.8506409603907649
13027,17,1,2.5e-05,3.0000000000000004e-05,kap,164.6189787608149,8.210448410720844,2.442002757070262
13273,20,1,2.5e-05,3.0000000000000004e-05,kap,51.99994129095346,5.887833930061387,1.5000016935321019
14623,24,1,2.5e-05,3.0000000000000004e-05,kap,4.631446962832008,2.3157234814160046,0.8636609750906235
6275,29,1,2.5e-05,3.0000000000000004e-05,kap,2.032518030446897,2.032518030446897,0.4920005554785294
15559,35,1,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.28000031612599235
2933,42,1,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.16200018290146698
13757,17,2,2.5e-05,3.0000000000000004e-05,kap,318.18145894814177,11.414696256516429,2.442002757070262
11853,20,2,2.5e-05,3.0000000000000004e-05,kap,78.6665778504168,7.241845484601611,1.5000016935321019
1913,24,2,2.5e-05,3.0000000000000004e-05,kap,17.633761714354016,4.553017696712204,0.8506409603907649
14475,29,2,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.4920005554785294
1485,35,2,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.28000031612599235
6969,42,2,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.1611901819869597
6199,17,4,2.5e-05,3.0000000000000004e-05,kap,1574.9367968012252,25.395600703275644,2.442002757070262
9495,20,4,2.5e-05,3.0000000000000004e-05,kap,786.665778504168,22.900726194346923,1.5000016935321019
12639,24,4,2.5e-05,3.0000000000000004e-05,kap,218.89376208084755,15.880222568688646,0.8680009799905763
4315,29,4,2.5e-05,3.0000000000000004e-05,kap,46.747914700278606,9.747614042118707,0.4920005554785294
5457,35,4,2.5e-05,3.0000000000000004e-05,kap,3.571424539213833,3.571424539213833,0.28000031612599235
1859,42,4,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.16200018290146698
12523,49,4,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.10200011516018294
13189,17,6,2.5e-05,3.0000000000000004e-05,kap,3665.3331954394234,38.83936445198548,2.4297927432849113
10241,20,6,2.5e-05,3.0000000000000004e-05,kap,2731.330249603027,42.671826504742,1.5000016935321019
6233,24,6,2.5e-05,3.0000000000000004e-05,kap,1789.5135238241899,45.74980732806795,0.8549809652907178
7253,29,6,2.5e-05,3.0000000000000004e-05,kap,1361.7870803994215,52.610424770585745,0.4920005554785294
1971,35,6,2.5e-05,3.0000000000000004e-05,kap,751.1037175253815,52.587778834509656,0.27160030664221263
621,42,6,2.5e-05,3.0000000000000004e-05,kap,781.685326282426,69.63806369565323,0.1611901819869597
11993,49,6,2.5e-05,3.0000000000000004e-05,kap,754.9011084848057,86.02896549294819,0.10200011516018294
7133,57,6,2.5e-05,3.0000000000000004e-05,kap,504.9303963922043,89.25992682903477,0.06337507155173132
5669,66,6,2.5e-05,3.0000000000000004e-05,kap,662.0822675191422,129.84501544937942,0.03927004433667043
1315,75,6,2.5e-05,3.0000000000000004e-05,kap,698.7569750635759,164.69859848961798,0.0257600290835913
8301,17,8,2.5e-05,3.0000000000000004e-05,kap,2463.996164506606,31.844570692602662,2.4297927432849113
10719,20,8,2.5e-05,3.0000000000000004e-05,kap,1753.3313537847116,34.188978479799836,1.5000016935321019
673,24,8,2.5e-05,3.0000000000000004e-05,kap,921.6579456035703,32.667299754248305,0.8636609750906235
5341,29,8,2.5e-05,3.0000000000000004e-05,kap,453.48643493388033,30.43601667632945,0.4895405527011368
7117,35,8,2.5e-05,3.0000000000000004e-05,kap,164.28552880383626,24.22257973477932,0.28000031612599235
741,42,8,2.5e-05,3.0000000000000004e-05,kap,200.53872201138023,35.45057255618273,0.15957018015794502
7843,49,8,2.5e-05,3.0000000000000004e-05,kap,88.23519449822409,29.41173149940804,0.10200011516018294
939,57,8,2.5e-05,3.0000000000000004e-05,kap,133.779113174565,47.298059053428744,0.0598000675154798
10501,66,8,2.5e-05,3.0000000000000004e-05,kap,75.98775615348579,43.871551470330665,0.03948004457376493
4765,75,8,2.5e-05,3.0000000000000004e-05,kap,37.00958071724179,37.009580717241796,0.02702003050615827
8693,24,12,2.5e-05,3.0000000000000004e-05,kap,380.936512692933,21.001709780060178,0.8636609750906235
7127,29,12,2.5e-05,3.0000000000000004e-05,kap,124.60663302237245,15.95424451112794,0.4895405527011368
12885,35,12,2.5e-05,3.0000000000000004e-05,kap,74.99991532349051,16.366323289770175,0.28000031612599235
1099,42,12,2.5e-05,3.0000000000000004e-05,kap,105.4654805301684,25.5791362401416,0.1611901819869597
307,49,12,2.5e-05,3.0000000000000004e-05,kap,137.2547469972375,36.682874140857294,0.10200011516018294
8473,57,12,2.5e-05,3.0000000000000004e-05,kap,83.61194573410313,37.392398878495634,0.0598000675154798
8843,66,12,2.5e-05,3.0000000000000004e-05,kap,152.78821558134044,62.37552781410639,0.03927004433667043
8431,75,12,2.5e-05,3.0000000000000004e-05,kap,39.682494880153705,39.682494880153705,0.02520002845133932
8223,24,16,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.8593209701906706
1843,29,16,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.4920005554785294
6799,35,16,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.28000031612599235
14159,42,16,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.16200018290146698
11257,49,16,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.10200011516018294
13909,57,16,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.06175006971707154
15077,66,16,2.5e-05,3.0000000000000004e-05,kap,127.32351298445036,56.94080603346164,0.03927004433667043
6543,75,16,2.5e-05,3.0000000000000004e-05,kap,285.71396313710665,107.98972750849428,0.024500027661024337
14153,49,24,2.5e-05,3.0000000000000004e-05,kap,0.0,0.0,0.10200011516018294
2922,15,0,2.5e-05,3.5000000000000004e-05,inert,80.5562452166046,3.434929837419664,6.827527754317819
13932,17,0,2.5e-05,3.5000000000000004e-05,inert,31.4477857864226,2.6673663766990763,4.4200250200130995
5304,20,0,2.5e-05,3.5000000000000004e-05,inert,8.960563299792641,1.792112659958528,2.7900031687269626
7376,24,0,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,1.6926019223610242
8354,17,1,2.5e-05,3.5000000000000004e-05,inert,26.00324647023366,2.3074150021313398,4.884005546975804
12900,20,1,2.5e-05,3.5000000000000004e-05,inert,8.666656823559434,1.6996712408054473,3.000003407233295
4870,24,1,2.5e-05,3.5000000000000004e-05,inert,1.1578617329236718,0.8187318830267355,1.7273219617940716
1000,29,1,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.9840011175725208
9798,35,1,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.5600006360168818
5278,42,1,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.32400036798119586
9954,17,2,2.5e-05,3.5000000000000004e-05,inert,32.350495608637154,2.5736672428146234,4.884005546975804
5004,20,2,2.5e-05,3.5000000000000004e-05,inert,5.999993185541149,1.4142119561897404,3.000003407233295
8366,24,2,2.5e-05,3.5000000000000004e-05,inert,1.1755841063867896,0.8312634934812265,1.701281932219286
4516,29,2,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.9840011175725208
15082,35,2,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.5600006360168818
9576,42,2,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.32238036614128984
4122,17,4,2.5e-05,3.5000000000000004e-05,inert,36.03599510835533,2.716315334579479,4.884005546975804
542,20,4,2.5e-05,3.5000000000000004e-05,inert,7.333325004550293,1.5634701442386325,3.000003407233295
84,24,4,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,1.7360019716523334
13716,29,4,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.9840011175725208
1348,35,4,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.5600006360168818
4846,42,4,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.32400036798119586
11370,49,4,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.20400023169186407
8776,17,6,2.5e-05,3.5000000000000004e-05,inert,44.65401403901959,3.03131199241808,4.859585519240925
11070,20,6,2.5e-05,3.5000000000000004e-05,inert,8.99998977831172,1.7320488404040508,3.000003407233295
3214,24,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,1.7099619420775478
11776,29,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.9840011175725208
7616,35,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.543200616936375
14706,42,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.32238036614128984
12588,49,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.20400023169186407
9380,57,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.12610014321737276
13992,66,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.07854008920136762
500,75,6,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.051240058195544655
3436,17,8,2.5e-05,3.5000000000000004e-05,inert,23.75099677596145,2.2052246891771143,4.884005546975804
2436,20,8,2.5e-05,3.5000000000000004e-05,inert,4.666661366532005,1.2472177124040749,3.000003407233295
5838,24,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,1.7273219617940716
6938,29,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.979081111984658
1214,35,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.5600006360168818
8322,42,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.3191403624614778
1562,49,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.20400023169186407
9850,57,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.11960013583503395
464,66,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.07812008872435497
1246,75,8,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.054040061375629056
10814,24,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,1.7273219617940716
10332,29,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.979081111984658
15436,35,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.5600006360168818
3016,42,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.32238036614128984
6268,49,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.20400023169186407
12436,57,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.11960013583503395
8182,66,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.07854008920136762
14320,75,12,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.05040005724151933
2904,24,16,2.5e-05,3.5000000000000004e-05,inert,1.1637095194535894,0.8228668925369715,1.7186419519358096
14274,29,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.9840011175725208
3632,35,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.5600006360168818
12452,42,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.32400036798119586
10640,49,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.20400023169186407
6276,57,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.12285013952620336
10330,66,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.07854008920136762
9518,75,16,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.04900005565147713
13812,49,24,2.5e-05,3.5000000000000004e-05,inert,0.0,0.0,0.20400023169186407
2923,15,0,2.5e-05,3.5000000000000004e-05,kap,132.9910375575947,4.413462593042147,6.827527754317819
13933,17,0,2.5e-05,3.5000000000000004e-05,kap,58.59695337182343,3.641037520503312,4.4200250200130995
5305,20,0,2.5e-05,3.5000000000000004e-05,kap,12.544788619709694,2.1204562953235047,2.7900031687269626
7377,24,0,2.5e-05,3.5000000000000004e-05,kap,0.5908063714148994,0.5908063714148994,1.6926019223610242
8355,17,1,2.5e-05,3.5000000000000004e-05,kap,155.81472884919538,5.648279508066686,4.884005546975804
12901,20,1,2.5e-05,3.5000000000000004e-05,kap,57.66660117214549,4.384310499865731,3.000003407233295
4871,24,1,2.5e-05,3.5000000000000004e-05,kap,5.210377798156523,1.7367925993855078,1.7273219617940716
1001,29,1,2.5e-05,3.5000000000000004e-05,kap,2.0325180167822325,1.4372072725505494,0.9840011175725208
9799,35,1,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.5600006360168818
5279,42,1,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.32400036798119586
9955,17,2,2.5e-05,3.5000000000000004e-05,kap,322.89070616975124,8.130920188638822,4.884005546975804
5005,20,2,2.5e-05,3.5000000000000004e-05,kap,85.99990232608991,5.354120053824302,3.000003407233295
8367,24,2,2.5e-05,3.5000000000000004e-05,kap,15.282593383028257,2.9971631491678874,1.701281932219286
4517,29,2,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.9840011175725208
15083,35,2,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.5600006360168818
9577,42,2,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.32238036614128984
4123,17,4,2.5e-05,3.5000000000000004e-05,kap,1622.0292798203986,18.223897770824426,4.884005546975804
543,20,4,2.5e-05,3.5000000000000004e-05,kap,784.9991084416339,16.17609570615728,3.000003407233295
85,24,4,2.5e-05,3.5000000000000004e-05,kap,222.34997788199738,11.317315893189065,1.7360019716523334
13717,29,4,2.5e-05,3.5000000000000004e-05,kap,55.894245461511346,7.536778520527531,0.9840011175725208
1349,35,4,2.5e-05,3.5000000000000004e-05,kap,8.928561288007662,3.992973996251642,0.5600006360168818
4847,42,4,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.32400036798119586
11371,49,4,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.20400023169186407
8777,17,6,2.5e-05,3.5000000000000004e-05,kap,3775.630643262345,27.87373305177158,4.859585519240925
11071,20,6,2.5e-05,3.5000000000000004e-05,kap,2914.3300233992372,31.167968137544147,3.000003407233295
3215,24,6,2.5e-05,3.5000000000000004e-05,kap,1925.773854357898,33.55903165417457,1.7099619420775478
11777,29,6,2.5e-05,3.5000000000000004e-05,kap,1468.4942671251627,38.631211833654106,0.9840011175725208
7617,35,6,2.5e-05,3.5000000000000004e-05,kap,856.0373193656816,39.697780121213604,0.543200616936375
14707,42,6,2.5e-05,3.5000000000000004e-05,kap,890.252726725352,52.54995689989589,0.32238036614128984
12589,49,6,2.5e-05,3.5000000000000004e-05,kap,965.6851777382386,68.80222013089977,0.20400023169186407
9381,57,6,2.5e-05,3.5000000000000004e-05,kap,594.7653831821121,68.67759081697271,0.12610014321737276
13993,66,6,2.5e-05,3.5000000000000004e-05,kap,865.7998824734701,104.99365782604342,0.07854008920136762
501,75,6,2.5e-05,3.5000000000000004e-05,kap,722.0912954235713,118.71107770964865,0.051240058195544655
3437,17,8,2.5e-05,3.5000000000000004e-05,kap,2614.0428951612034,23.134934841728484,4.884005546975804
2437,20,8,2.5e-05,3.5000000000000004e-05,kap,1860.997886382012,24.906463503586284,3.000003407233295
5839,24,8,2.5e-05,3.5000000000000004e-05,kap,1062.9170708239308,24.806360087468995,1.7273219617940716
6939,29,8,2.5e-05,3.5000000000000004e-05,kap,584.221259095195,24.42751799973195,0.979081111984658
1215,35,8,2.5e-05,3.5000000000000004e-05,kap,205.3569096241759,19.149630562991575,0.5600006360168818
8323,42,8,2.5e-05,3.5000000000000004e-05,kap,266.3404883807516,28.88868204004045,0.3191403624614778
1563,49,8,2.5e-05,3.5000000000000004e-05,kap,132.35279085752532,25.471306476530167,0.20400023169186407
9851,57,8,2.5e-05,3.5000000000000004e-05,kap,150.50150130956067,35.47354405158214,0.11960013583503395
465,66,8,2.5e-05,3.5000000000000004e-05,kap,115.20724242590538,38.40241414196847,0.07812008872435497
1247,75,8,2.5e-05,3.5000000000000004e-05,kap,37.00958046842557,26.169725318092922,0.054040061375629056
10815,24,12,2.5e-05,3.5000000000000004e-05,kap,406.40946825620887,15.338936912180744,1.7273219617940716
10333,29,12,2.5e-05,3.5000000000000004e-05,kap,189.97404578969608,13.9295728719967,0.979081111984658
15437,35,12,2.5e-05,3.5000000000000004e-05,kap,128.57128254731023,15.152270959175784,0.5600006360168818
3017,42,12,2.5e-05,3.5000000000000004e-05,kap,124.07703508367248,19.618301809251285,0.32238036614128984
6269,49,12,2.5e-05,3.5000000000000004e-05,kap,191.17625346087002,30.612700518062514,0.20400023169186407
12437,57,12,2.5e-05,3.5000000000000004e-05,kap,108.69552872357158,30.146715555885102,0.11960013583503395
8183,66,12,2.5e-05,3.5000000000000004e-05,kap,190.9852681926774,49.31218420541311,0.07854008920136762
14321,75,12,2.5e-05,3.5000000000000004e-05,kap,19.8412473066837,19.8412473066837,0.05040005724151933
2905,24,16,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,1.7186419519358096
14275,29,16,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.9840011175725208
3633,35,16,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.5600006360168818
12453,42,16,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.32400036798119586
10641,49,16,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.20400023169186407
6277,57,16,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.12285013952620336
10331,66,16,2.5e-05,3.5000000000000004e-05,kap,229.18232183121287,54.01879129830945,0.07854008920136762
9519,75,16,2.5e-05,3.5000000000000004e-05,kap,346.93838147686927,84.14491720058624,0.04900005565147713
13813,49,24,2.5e-05,3.5000000000000004e-05,kap,0.0,0.0,0.20400023169186407
6770,15,0,2.5e-05,4e-05,inert,82.98278771007932,2.8614754382785947,10.134631809890994
8200,17,0,2.5e-05,4e-05,inert,30.316509746548892,2.1383617237862698,6.630050809951219
10474,20,0,2.5e-05,4e-05,inert,7.407384157542326,1.3304054688437374,4.185013135633752
1058,24,0,2.5e-05,4e-05,inert,0.0,0.0,2.538907968951141
3072,17,1,2.5e-05,4e-05,inert,30.166435481883177,2.0292140440507827,7.326022994421227
6838,20,1,2.5e-05,4e-05,inert,8.222196414871991,1.3517207640306943,4.500014124337363
10172,24,1,2.5e-05,4e-05,inert,1.1578594137371363,0.6684904442048779,2.5909881324168054
5022,29,1,2.5e-05,4e-05,inert,0.0,0.0,1.4760046327826553
810,35,1,2.5e-05,4e-05,inert,0.0,0.0,0.8400026365429746
7902,42,1,2.5e-05,4e-05,inert,0.0,0.0,0.4860015254284353
11364,17,2,2.5e-05,4e-05,inert,33.851927599579305,2.1495995521739104,7.326022994421227
7346,20,2,2.5e-05,4e-05,inert,5.7777596428830185,1.1331118909195923,4.500014124337363
10772,24,2,2.5e-05,4e-05,inert,1.1755817517025005,0.6787224407998504,2.5519280098175567
7614,29,2,2.5e-05,4e-05,inert,0.0,0.0,1.4760046327826553
13982,35,2,2.5e-05,4e-05,inert,0.0,0.0,0.8400026365429746
9608,42,2,2.5e-05,4e-05,inert,0.0,0.0,0.4835715178012932
4474,17,4,2.5e-05,4e-05,inert,36.85492117696135,2.242919075966283,7.326022994421227
7450,20,4,2.5e-05,4e-05,inert,9.111082513777069,1.4229120310540626,4.500014124337363
12566,24,4,2.5e-05,4e-05,inert,0.7680467444456338,0.5430910612657589,2.604008173283221
14024,29,4,2.5e-05,4e-05,inert,0.0,0.0,1.4760046327826553
13072,35,4,2.5e-05,4e-05,inert,0.0,0.0,0.8400026365429746
3746,42,4,2.5e-05,4e-05,inert,0.0,0.0,0.4860015254284353
13706,49,4,2.5e-05,4e-05,inert,0.0,0.0,0.30600096045494074
2644,17,6,2.5e-05,4e-05,inert,46.6431163229736,2.529578144507871,7.289392879449122
548,20,6,2.5e-05,4e-05,inert,9.999968612682148,1.4907073060547702,4.500014124337363
3104,24,6,2.5e-05,4e-05,inert,0.0,0.0,2.564948050683973
966,29,6,2.5e-05,4e-05,inert,0.0,0.0,1.4760046327826553
8340,35,6,2.5e-05,4e-05,inert,0.0,0.0,0.8148025574466856
3050,42,6,2.5e-05,4e-05,inert,0.0,0.0,0.4835715178012932
12056,49,6,2.5e-05,4e-05,inert,0.0,0.0,0.30600096045494074
1212,57,6,2.5e-05,4e-05,inert,0.0,0.0,0.18915059369298054
1880,66,6,2.5e-05,4e-05,inert,0.0,0.0,0.11781036977515225
2894,75,6,2.5e-05,4e-05,inert,0.0,0.0,0.07686024124368224
6000,17,8,2.5e-05,4e-05,inert,25.252445991621666,1.8565967536674384,7.326022994421227
5000,20,8,2.5e-05,4e-05,inert,5.11109506870421,1.065736993440863,4.500014124337363
11022,24,8,2.5e-05,4e-05,inert,0.3859531379123788,0.3859531379123788,2.5909881324168054
9160,29,8,2.5e-05,4e-05,inert,0.0,0.0,1.4686246096187419
1494,35,8,2.5e-05,4e-05,inert,0.0,0.0,0.8400026365429746
11148,42,8,2.5e-05,4e-05,inert,0.0,0.0,0.4787115025470088
6238,49,8,2.5e-05,4e-05,inert,0.0,0.0,0.30600096045494074
12714,57,8,2.5e-05,4e-05,inert,0.0,0.0,0.1794005630902497
2968,66,8,2.5e-05,4e-05,inert,0.0,0.0,0.11718036779774504
4072,75,8,2.5e-05,4e-05,inert,0.0,0.0,0.08106025442639707
13462,24,12,2.5e-05,4e-05,inert,0.0,0.0,2.5909881324168054
9566,29,12,2.5e-05,4e-05,inert,0.0,0.0,1.4686246096187419
594,35,12,2.5e-05,4e-05,inert,0.0,0.0,0.8400026365429746
15016,42,12,2.5e-05,4e-05,inert,0.0,0.0,0.4835715178012932
